0.0,4146489.9401,-0.878017074499
6.28318530718,2064833.82768,2.52902371019
12.5663706144,367777.478336,0.292286525697
18.8495559215,209037.395882,1.49648675618
25.1327412287,104211.11215,1.67816917854
31.4159265359,40601.8784599,1.7372886525
37.6991118431,26961.4726254,2.63684520905
43.9822971503,23906.4108332,0.250891922547
50.2654824574,95109.5925968,1.58961132607
56.5486677646,23506.5472781,-0.99348606834
62.8318530718,17785.5496451,2.97143524665
69.115038379,17441.3221085,-2.01676084826
75.3982236862,34123.8348811,1.15192038499
81.6814089933,17551.1662361,-1.54908178973
87.9645943005,21687.3667248,1.94436354644
94.2477796077,14314.4312999,-3.04033009711
100.530964915,10563.9679384,0.947400135553
106.814150222,5550.0578474,1.04110883399
113.097335529,10558.16787,1.26566825427
119.380520836,9585.84203067,2.8876006973
125.663706144,9293.01838511,1.5577149181
131.946891451,8120.91671027,-0.281582078243
138.230076758,1893.76781359,-1.10675718216
144.513262065,4239.83364725,1.89575028433
150.796447372,6974.41054078,1.49512316808
157.079632679,8013.00987833,-1.12494126577
163.362817987,3261.17413878,2.88392842167
169.646003294,1141.50152185,1.85298500427
175.929188601,5434.72614842,1.55501405214
182.212373908,725.855891469,-2.63265726923
188.495559215,2041.86063382,2.94270877197
194.778744523,2558.3609366,2.41270899213
201.06192983,3492.83202632,1.20029984138
207.345115137,869.745424553,2.37144200793
213.628300444,1941.02155994,-1.72330298203
219.911485751,3737.06836063,1.58315052162
226.194671058,1966.34048775,1.18390187093
232.477856366,3208.90346715,1.36426416796
238.761041673,2691.20980164,-2.19412874337
245.04422698,2428.0870167,0.65700669581
251.327412287,2215.41052328,1.04603062543
257.610597594,1951.07161362,0.569812578527
263.893782902,3118.63696964,-2.60733402311
270.176968209,718.281893618,1.56261798536
276.460153516,506.423706119,-1.22947610924
282.743338823,794.035246526,-0.325599770234
289.02652413,1798.72332857,2.20332350864
295.309709437,1295.0695669,2.3869510971
301.592894745,714.215353342,-1.56808218171
307.876080052,2193.65021208,1.55314148639
314.159265359,292.92533485,0.599801551703
320.442450666,1799.48986117,2.0576066559
326.725635973,470.27372031,2.26041334713
333.008821281,1134.76125999,0.881237717661
339.292006588,940.345486974,-0.411799899335
345.575191895,2024.10705653,1.52593081702
351.858377202,997.857719706,-2.25022427167
358.141562509,1084.52737833,-0.587750718469
364.424747816,506.806302285,1.3978200883
370.707933124,155.702456224,-0.137149321258
376.991118431,517.611018687,2.60118668586
383.274303738,953.58211804,2.19198281912
389.557489045,585.813651667,1.66284320049
395.840674352,176.414416394,-2.75193506492
402.123859659,900.279781784,1.78475070943
408.407044967,670.832210969,2.6393536006
414.690230274,1206.26497629,0.311858954491
420.973415581,230.124212492,2.42619272201
427.256600888,214.954537007,0.714093044309
433.539786195,690.478676178,1.89852567866
439.822971503,615.290506843,0.0754618042476
446.10615681,534.953466043,-1.86050451101
452.389342117,507.161237882,1.19039199638
458.672527424,925.385702447,1.90026897002
464.955712731,442.88890995,2.6191866484
471.238898038,440.621348062,-1.41021737422
477.522083346,471.421462133,1.90620761642
483.805268653,284.300485712,2.22959438924
490.08845396,897.236078588,1.03813841105
496.371639267,610.854469693,-1.74095276783
502.654824574,292.472469506,2.41141854478
508.938009882,669.38810512,1.63725413878
515.221195189,778.501697675,0.698386336588
521.504380496,401.699818222,-2.72338605363
527.787565803,557.114927064,1.78364884383
534.07075111,372.836824519,1.29796177824
540.353936417,544.189912483,-0.00121771023655
546.637121725,204.363761959,0.92565636025
552.920307032,485.339738862,-3.06355970272
559.203492339,193.980752125,-1.56714797288
565.486677646,271.928395099,0.0491582526752
